trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.2745754620843767}",20,13,4.655778723884424,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.2726534338497861}",20,0,0.821012447437367,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.2707448598128376}",25,0,17.095135021159486,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.2688496457941477}",20,0,-15.733971313746864,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.2669676982735887}",25,16,16.122608498356755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.26509892438567356}",30,13,4.054228673992852,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.26324323191497384}",30,19,6.936427947148051,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.26140052929156904}",35,0,7.762150820283088,"{0: 30, 1: 2, 2: 3, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.25957072558652805}",20,0,4.99979793382299,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.25775373050742234}",25,11,-3.5248021482360787,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.2559494543938704}",35,0,-39.85874552076724,"{0: 28, 1: 2, 2: 3, 3: 2, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.2541578082131133}",25,16,-0.6192712722227811,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.2523787035556215}",25,8,-22.195998882795582,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
198,False,"{'a': 0.5, 'e': 0.25061205263073216}",25,10,26.116689464614048,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.248857768262317}",30,12,-12.929852435760527,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.24711576388448078}",20,14,8.301563920986151,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.24538595353728943}",20,0,-30.150681194230426,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.2436682518625284}",25,7,15.501496097618547,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.2419625740994907}",20,0,0.77936917273376,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.24026883608079427}",30,5,-17.29948877936093,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.5, 'e': 0.2385869542282287}",25,12,12.619416707467122,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.2369168455486311}",25,15,21.081097439244473,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.23525842762979068}",20,12,16.088383772485923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.23361161863638213}",20,14,-8.323096608499828,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.23197633730592745}",25,0,39.39304387145525,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
210,False,"{'a': 0.5, 'e': 0.230352502944786}",30,12,-5.0909992060644695,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.22874003542417248}",25,0,22.12660232861753,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.22713885517620327}",25,0,-100.40350538761497,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
213,False,"{'a': 0.5, 'e': 0.22554888318996982}",20,10,19.693525942461736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.22397004100764004}",25,11,-23.180110834131824,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.22240225072058656}",25,0,-38.50134682099412,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.22084543496554246}",20,0,19.718551441142704,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.21929951692078367}",20,3,-11.75212277594317,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.21776442030233817}",20,13,-28.043567997994533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.2162400693602218}",20,10,10.732392641399134,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.21472638887470025}",35,10,-65.05614303146825,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
221,False,"{'a': 0.5, 'e': 0.21322330415257734}",20,14,3.1742643928761973,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.2117307410235093}",25,15,-12.98590478868259,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.21024862583634474}",30,0,13.677664221972677,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.20877688545549034}",25,8,29.045190565927047,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.2073154472573019}",20,0,16.307298280748928,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.2058642391265008}",20,0,-8.105139308448102,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
227,False,"{'a': 0.5, 'e': 0.20442318945261526}",30,12,-37.45719594621787,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
228,False,"{'a': 0.5, 'e': 0.20299222712644696}",20,0,11.220470668867613,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.20157128153656184}",20,0,16.07194210155678,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.2001602825658059}",20,12,7.965193458623002,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.19875916058784526}",20,0,-25.32270332158189,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.19736784646373035}",20,0,11.417980201229184,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.19598627153848422}",30,0,17.862155010288145,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.19461436763771484}",25,18,1.0386490632679055,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.19325206706425083}",20,0,-4.267862189560814,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.19189930259480106}",25,11,-17.509222376678803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
237,False,"{'a': 0.5, 'e': 0.19055600747663745}",30,15,14.800710000225903,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.189222115424301}",25,10,18.096077033761606,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.1878975606163309}",20,13,11.203658966583914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.18658227769201657}",20,5,12.912064537682319,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.18527620174817244}",25,12,-18.735965143008894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.5, 'e': 0.18397926833593525}",20,10,19.372234937028686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.1826914134575837}",20,5,28.605398443527847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.1814125735633806}",25,13,-2.879321119112908,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.18014268554843696}",20,8,17.2438891323367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.1788816867495979}",25,13,-0.8870218088270989,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.17762951494235069}",20,3,7.163803049646714,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.17638610833775425}",30,18,-34.889299088979165,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.17515140557938996}",20,3,11.76126974096412,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.17392534574033422}",25,18,14.533360723411313,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.1727078683201519}",20,10,10.14460494585593,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.17149891324191083}",20,7,25.06086419568552,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.17029842084921745}",20,3,11.67035137309241,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.16910633190327293}",20,8,22.338114100247438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.16792258757995002}",25,0,25.29803820273298,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
256,False,"{'a': 0.5, 'e': 0.16674712946689035}",25,17,10.435443904244035,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.16557989956062213}",35,17,18.195830908060827,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.16442084026369777}",25,8,31.808287228401102,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.16326989438185188}",25,9,7.592035388098521,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.16212700512117892}",30,0,-40.13429088567144,"{0: 25, 1: 0, 2: 2, 3: 3, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.16099211608533068}",20,5,11.17207504285865,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.15986517127273336}",30,14,32.58652110044587,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.15874611507382422}",20,0,19.509904077212624,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.15763489226830746}",25,4,28.8881459197975,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.1565314480224293}",20,13,15.3275561027885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.1554357278862723}",35,7,37.71223880596147,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.1543476777910684}",20,0,28.19506437070251,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.15326724404653091}",30,3,33.886034102144585,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.15219437333820518}",20,2,24.83005302210494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.15112901272483775}",20,12,8.955982506325759,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.1500711096357639}",20,0,24.343726606304333,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.14902061186831353}",20,0,-2.7525153248602097,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
273,False,"{'a': 0.5, 'e': 0.14797746758523533}",25,17,2.208893834027073,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.1469416253121387}",20,14,9.4873317668111,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.14591303393495372}",20,13,15.714296051605707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.14489164269740903}",25,12,22.952422418424963,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.14387740119852718}",25,8,28.039362885461443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.14287025939013748}",20,10,-1.8610612934859647,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.1418701675744065}",20,8,22.21635044573479,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.1408770764013857}",20,0,31.89297181345592,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.13989093686657597}",25,13,12.025645321281328,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.13891170030850994}",20,13,10.968446544453444,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.13793931840635038}",20,2,30.410453970988343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.13697374317750594}",25,15,23.528787928822734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.13601492697526338}",35,27,8.601718456157135,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.13506282248643653}",25,3,32.681841159459296,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.13411738272903148}",25,15,18.462993979851905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.13317856104992826}",20,13,9.98690167774427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.13224631112257876}",30,0,-56.61589267983943,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
290,False,"{'a': 0.5, 'e': 0.1313205869447207}",25,13,15.60111132892165,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.13040134283610766}",20,11,16.208828913402055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.1294885334362549}",35,11,23.802204345737252,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.12858211370220113}",20,12,16.598353201800894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.1276820389062857}",30,0,13.007466983563402,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.12678826463394172}",30,6,38.449652277676094,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.12590074678150412}",25,12,-32.34355626216671,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
297,False,"{'a': 0.5, 'e': 0.12501944155403358}",20,6,19.29073580228171,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.12414430546315536}",20,12,17.303871225215303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.12327529532491327}",20,12,11.469340375515124,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.12241236825763888}",20,12,11.220293678837198,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.1215554816798354}",25,14,1.4778837737458064,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.12070459330807655}",20,11,19.536739617058025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.11985966115492001}",30,10,-17.372714796213184,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.11902064352683557}",20,13,-3.3369934486295163,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.11818749902214773}",25,15,-36.848141040061,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
306,False,"{'a': 0.5, 'e': 0.11736018652899269}",20,3,8.470543479582481,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.11653866522328973}",35,9,41.36242066369277,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.11572289456672671}",25,20,7.852379138836719,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.11491283430475963}",20,0,31.693304305475433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.1141084444646263}",20,10,7.3678065986531855,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.11330968535337392}",20,0,29.91504799981427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'a': 0.5, 'e': 0.1125165175559003}",25,1,-11.458148371213843,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
313,False,"{'a': 0.5, 'e': 0.111728901933009}",25,13,0.39395108052535965,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.11094679961947794}",25,17,12.563046110260316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.11017017202214159}",20,6,30.052981843656546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.1093989808179866}",30,8,39.26520604256801,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.10863318795226069}",20,14,11.384447889717942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.10787275563659486}",35,12,36.08306251582583,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.1071176463471387}",20,12,14.48771651891405,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.10636782282270872}",25,0,-32.47325776483578,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
321,False,"{'a': 0.5, 'e': 0.10562324806294976}",35,21,26.30414969331632,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.10488388532650912}",20,3,4.9212176197171384,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.10414969812922355}",20,10,6.374687963067825,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.10342065024231899}",20,15,12.695911352177374,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.10269670569062275}",25,0,19.391091367814788,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.1019778287507884}",25,17,12.654878607282251,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.10126398394953287}",30,14,-12.030133982345685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.5, 'e': 0.10055513606188614}",20,0,32.103673104515465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.09985125010945294}",30,16,26.361576153423353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.09915229135868676}",25,14,17.407130363270767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.09845822531917596}",20,10,6.362854439952686,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.09776901774194173}",20,13,13.786716191241968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.09708463461774813}",20,13,14.283363478377217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.0964050421754239}",20,16,5.60641252745639,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.09573020688019593}",20,15,10.6763594807964,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.09506009543203456}",20,0,31.391910785264383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.09439467476401031}",20,8,-19.296973095648312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
338,False,"{'a': 0.5, 'e': 0.09373391204066224}",20,9,16.90972902129382,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.09307777465637761}",20,3,15.507608432675827,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.09242623023378296}",20,7,22.374787634129866,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.09177924662214648}",20,3,20.579791235301023,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.09113679189579145}",20,3,28.422731038311458,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.09049883435252092}",25,16,17.088504718651755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.08986534251205326}",20,12,1.7912615252507913,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.08923628511446889}",30,12,22.392796541575,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.08861163111866761}",20,0,10.085099229819486,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.08799134970083694}",25,14,25.700331732566138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.08737541025293108}",20,9,22.11811288682625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.08676378238116056}",20,14,11.441900464695436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.08615643590449244}",20,4,26.792408572119065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.08555334085316099}",20,4,17.816554556985885,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.08495446746718886}",30,21,9.594354319020333,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.08435978619491853}",30,11,23.30398853060806,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.08376926769155411}",25,17,-6.039139067470476,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.08318288281771323}",20,3,24.15332332306224,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.08260060263798924}",20,15,9.573419830162194,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.08202239841952332}",25,14,22.006036607710232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.08144824163058664}",30,13,29.524016791870487,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.08087810393917254}",35,18,28.10034877910619,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.08031195721159833}",20,0,28.972123917704096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.07974977351111714}",20,10,14.744184376667489,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.07919152509653932}",25,1,22.111106112898778,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.07863718442086355}",20,5,25.582540056395892,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.0780867241299175}",25,12,-17.1367070534009,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
365,False,"{'a': 0.5, 'e': 0.07754011706100808}",25,18,10.688967879812365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.07699733624158102}",20,12,0.9277222839664367,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.07645835488788995}",25,1,40.198885214121965,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.07592314640367473}",20,12,16.150516030895343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.075391684378849}",25,13,21.365284688476585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
