trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.6, 'e': 0.075391684378849}",20,5,20.675573052671876,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.6, 'e': 0.07486394258819705}",25,15,16.484450084235483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.6, 'e': 0.07433989499007967}",25,14,21.122446196793575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.6, 'e': 0.07381951572514912}",20,0,6.086700438309335,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
373,False,"{'a': 0.6, 'e': 0.07330277911507307}",25,7,28.83437069388015,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.6, 'e': 0.07278965966126756}",25,15,18.121164164807308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.6, 'e': 0.07228013204363869}",20,7,25.69650658760785,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.6, 'e': 0.07177417111933322}",20,11,16.031410683949574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.6, 'e': 0.07127175192149789}",20,8,23.08794778131006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.6, 'e': 0.0707728496580474}",30,19,8.242839222797912,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.6, 'e': 0.07027743971044106}",20,15,7.751264786182591,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 0.06978549763246798}",20,0,23.421091820766208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.6, 'e': 0.06929699914904071}",20,12,16.916265196835646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.6, 'e': 0.06881192015499742}",30,22,19.930929214377848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.06833023671391243}",25,6,9.035130081371676,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.6, 'e': 0.06785192505691505}",20,3,26.178607365443725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.6, 'e': 0.06737696158151664}",20,8,26.63767041307488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.6, 'e': 0.06690532285044602}",25,17,15.4661027028818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 0.06643698559049291}",25,9,17.286575588064267,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.6, 'e': 0.06597192669135946}",25,0,36.77784682799776,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
389,False,"{'a': 0.6, 'e': 0.06551012320451993}",20,14,11.336165385892851,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.0650515523420883}",20,7,20.331699022286394,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.6, 'e': 0.06459619147569368}",20,12,14.738201808757212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.6, 'e': 0.06414401813536381}",25,10,24.053832965587798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.6, 'e': 0.06369501000841628}",25,14,18.666554181617332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.6, 'e': 0.06324914493835736}",20,2,14.440666230592326,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
395,False,"{'a': 0.6, 'e': 0.06280640092378886}",20,13,13.18304263957352,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.6, 'e': 0.062366756117322335}",25,10,-12.737016170168886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
397,False,"{'a': 0.6, 'e': 0.061930188824501076}",25,9,-20.4496956086844,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
398,False,"{'a': 0.6, 'e': 0.06149667750272957}",30,20,18.59672960365305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.6, 'e': 0.061066200760210465}",25,7,4.6278212633061635,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
400,False,"{'a': 0.6, 'e': 0.06063873735488899}",25,8,27.87319610982842,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.6, 'e': 0.06021426619340477}",30,22,16.92511180161906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.6, 'e': 0.05979276633005093}",20,5,26.40416376000179,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.6, 'e': 0.05937421696574057}",20,10,19.248564894666615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.6, 'e': 0.05895859744698039}",25,7,18.912981298545063,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.6, 'e': 0.05854588726485153}",25,3,1.0033147580153843,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
406,False,"{'a': 0.6, 'e': 0.058136066053997563}",30,5,-1.193265771214095,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
407,False,"{'a': 0.6, 'e': 0.057729113591619585}",25,8,22.058678448576227,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.6, 'e': 0.05732500979647825}",25,11,26.706887574891244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.6, 'e': 0.056923734727902894}",20,12,3.062320576140597,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
410,False,"{'a': 0.6, 'e': 0.056525268584807574}",30,0,47.93193795846064,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.6, 'e': 0.056129591704713926}",25,3,22.160734825486326,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.6, 'e': 0.05573668456278093}",20,11,-8.697289372857586,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
413,False,"{'a': 0.6, 'e': 0.05534652777084146}",20,5,30.03688836315665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.6, 'e': 0.05495910207644557}",35,3,37.31619923426729,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.6, 'e': 0.05457438836191045}",20,3,28.050437636082805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 0.05419236764337707}",25,13,21.52417217077466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.6, 'e': 0.053813021069873436}",20,15,8.89249799864114,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.6, 'e': 0.05343632992238432}",25,0,38.42410998457766,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
419,False,"{'a': 0.6, 'e': 0.05306227561292763}",20,9,15.475706793712432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.6, 'e': 0.052690839683637136}",30,22,15.915994390362348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.6, 'e': 0.052322003805851676}",25,4,24.803540434031902,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.6, 'e': 0.05195574977921071}",25,7,28.24832396135767,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.6, 'e': 0.05159205953075624}",20,8,22.199821622197575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.6, 'e': 0.051230915114040945}",25,0,39.78167482921945,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.6, 'e': 0.050872298708242655}",35,27,11.70936814346234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.6, 'e': 0.05051619261728496}",20,16,5.945939576522478,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.6, 'e': 0.05016257926896396}",25,8,24.585860563559983,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.6, 'e': 0.049811441214081216}",25,0,44.255834018060156,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
429,False,"{'a': 0.6, 'e': 0.04946276112558265}",25,13,22.97508552884849,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.6, 'e': 0.049116521797703566}",20,0,33.86040076387668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.6, 'e': 0.048772706145119644}",25,5,31.4447031972975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.6, 'e': 0.048431297202103804}",25,15,-24.016585049988514,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
433,False,"{'a': 0.6, 'e': 0.04809227812168908}",20,10,17.622381762357968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.6, 'e': 0.047755632174837255}",20,12,15.33934361617818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.6, 'e': 0.04742134274961339}",25,16,4.9795876407089645,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
436,False,"{'a': 0.6, 'e': 0.0470893933503661}",25,14,19.526673361284935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.6, 'e': 0.04675976759691353}",20,10,-6.177303978051641,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
438,False,"{'a': 0.6, 'e': 0.04643244922373514}",25,12,11.021862918128944,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.6, 'e': 0.04610742207916899}",25,10,22.958429185988727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.6, 'e': 0.04578467012461481}",20,13,10.238082945037563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.6, 'e': 0.04546417743374251}",20,14,11.769915201597346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.6, 'e': 0.04514592819170631}",20,5,15.897072373085628,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
443,False,"{'a': 0.6, 'e': 0.04482990669436437}",20,10,19.38244360962459,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.6, 'e': 0.044516097347503815}",30,0,29.975006137968137,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
445,False,"{'a': 0.6, 'e': 0.04420448466607129}",20,9,6.122265180937636,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.6, 'e': 0.04389505327340879}",20,8,23.996596880055687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.6, 'e': 0.043587787900494925}",20,2,32.319086835117126,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.6, 'e': 0.04328267338519146}",20,3,15.26773963318602,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 0.04297969467149512}",20,6,23.068812443477515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.6, 'e': 0.042678836808794654}",20,13,15.002947093182605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.6, 'e': 0.042380084951133094}",25,8,-12.829020408394399,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
452,False,"{'a': 0.6, 'e': 0.04208342435647516}",30,12,32.41276803985463,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.6, 'e': 0.04178884038597983}",25,11,12.818611307472823,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.6, 'e': 0.04149631850327797}",30,16,23.97320921811032,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.6, 'e': 0.04120584427375503}",30,0,46.36392371249867,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.6, 'e': 0.04091740336383874}",30,18,22.640967680736743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.6, 'e': 0.04063098154029187}",20,4,28.602968075249308,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.6, 'e': 0.04034656466950983}",30,19,18.4490847317058,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.6, 'e': 0.04006413871682326}",25,19,12.812063163720797,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.6, 'e': 0.0397836897458055}",20,7,-31.358630754323634,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
461,False,"{'a': 0.6, 'e': 0.03950520391758486}",25,17,-0.7564252494971657,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.6, 'e': 0.03922866749016177}",25,18,12.122636219962306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.6, 'e': 0.03895406681773063}",20,0,27.094185692176808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
464,False,"{'a': 0.6, 'e': 0.038681388350006514}",25,15,17.126538326366674,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.6, 'e': 0.03841061863155647}",20,10,20.664149929623495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.6, 'e': 0.03814174430113557}",20,0,28.419351838780596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
467,False,"{'a': 0.6, 'e': 0.03787475209102763}",20,7,20.21808907790463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.6, 'e': 0.037609628826390434}",20,0,26.038981533072725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
469,False,"{'a': 0.6, 'e': 0.0373463614246057}",20,0,32.11293288971867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
470,False,"{'a': 0.6, 'e': 0.037084936894633456}",25,19,12.22822342076358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.6, 'e': 0.036825342336371025}",20,5,24.204377742623695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.6, 'e': 0.03656756494001643}",25,15,17.545849975805734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.6, 'e': 0.03631159198543631}",30,15,16.803186342519886,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.6, 'e': 0.03605741084153826}",30,18,20.24812155715032,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.6, 'e': 0.03580500896564749}",20,0,28.534950722877202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.6, 'e': 0.03555437390288796}",20,10,14.49281884180284,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.6, 'e': 0.03530549328556774}",25,15,17.25651372766724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.6, 'e': 0.035058354832568764}",25,19,11.218511901277285,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.6, 'e': 0.034812946348740784}",20,4,20.452992113433,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.6, 'e': 0.0345692557242996}",20,11,18.784896171826357,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.6, 'e': 0.0343272709342295}",20,10,20.00822000477624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.6, 'e': 0.034086980037689896}",25,8,29.44365283844839,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.6, 'e': 0.03384837117742606}",25,0,37.59651904092347,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
484,False,"{'a': 0.6, 'e': 0.033611432579184086}",20,2,18.205681384478478,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.6, 'e': 0.033376152551129794}",25,14,22.185819811474627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.6, 'e': 0.03314251948327188}",20,6,26.36768250926541,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.6, 'e': 0.03291052184688898}",25,0,-22.813936121178102,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
488,False,"{'a': 0.6, 'e': 0.032680148193960756}",25,0,2.018061600809803,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
489,False,"{'a': 0.6, 'e': 0.032451387156603034}",20,11,5.140055426750544,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.6, 'e': 0.03222422744650681}",25,13,24.395645894219026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.6, 'e': 0.03199865785438127}",20,13,11.030277297597964,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.6, 'e': 0.0317746672494006}",25,3,34.649457077356104,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.6, 'e': 0.03155224457865479}",25,3,33.62525128008259,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.6, 'e': 0.031331378866604205}",20,12,16.15054919689101,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.6, 'e': 0.03111205921453798}",20,0,-12.431605637476553,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
496,False,"{'a': 0.6, 'e': 0.03089427480003621}",20,6,13.060791338946958,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
497,False,"{'a': 0.6, 'e': 0.03067801487643596}",20,6,27.919678756959932,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.6, 'e': 0.030463268772300905}",20,2,26.92482371810648,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.6, 'e': 0.0302500258908948}",20,14,14.565577536676665,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.6, 'e': 0.030038275709658536}",25,13,24.798040613980966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.6, 'e': 0.029828007779690927}",25,6,29.91610641795199,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.6, 'e': 0.02961921172523309}",20,0,19.429083253316133,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
503,False,"{'a': 0.6, 'e': 0.029411877243156456}",20,11,20.555968961442606,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.6, 'e': 0.02920599410245436}",20,13,12.694872389320059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.6, 'e': 0.029001552143737182}",25,6,33.74865797609592,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.6, 'e': 0.02879854127873102}",25,5,32.25134997230063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.6, 'e': 0.028596951489779903}",20,4,24.036422217963487,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.6, 'e': 0.028396772829351442}",35,23,15.569533861140046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.6, 'e': 0.028197995419545985}",20,0,23.13645387330813,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
510,False,"{'a': 0.6, 'e': 0.028000609451609162}",25,1,34.711651287425816,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.6, 'e': 0.027804605185447896}",20,0,34.77710311167923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
512,False,"{'a': 0.6, 'e': 0.027609972949149762}",35,18,20.040967675347744,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
513,False,"{'a': 0.6, 'e': 0.027416703138505714}",25,11,17.769045862544218,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.6, 'e': 0.027224786216536172}",30,0,22.903689161520937,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
515,False,"{'a': 0.6, 'e': 0.02703421271302042}",20,2,30.040274687474202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.6, 'e': 0.026844973224029275}",25,9,28.025390746404682,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.6, 'e': 0.02665705841146107}",30,15,30.76548735319603,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.6, 'e': 0.026470459002580844}",20,8,-3.249681382817884,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
519,False,"{'a': 0.6, 'e': 0.02628516578956278}",25,13,24.50761317188661,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.6, 'e': 0.026101169629035838}",25,3,-8.345122080456667,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
521,False,"{'a': 0.6, 'e': 0.02591846144163259}",20,3,27.011371981328917,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.6, 'e': 0.02573703221154116}",30,14,27.078258454766008,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.6, 'e': 0.02555687298606037}",20,0,28.826603871267015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.6, 'e': 0.025377974875157947}",20,6,26.848143938979042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.6, 'e': 0.025200329051031842}",20,0,24.468171564892927,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
526,False,"{'a': 0.6, 'e': 0.02502392674767462}",25,0,13.589535127255797,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
527,False,"{'a': 0.6, 'e': 0.024848759260440896}",30,7,34.90183523445531,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.6, 'e': 0.02467481794561781}",20,16,7.318288430828723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.6, 'e': 0.024502094219998483}",30,12,28.079331824095824,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.6, 'e': 0.024330579560458497}",25,9,27.022188506302527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.6, 'e': 0.024160265503535287}",20,14,-27.978310634796063,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
532,False,"{'a': 0.6, 'e': 0.023991143645010538}",20,0,28.161125250231883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.6, 'e': 0.023823205639495464}",20,13,-7.08054977455249,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
534,False,"{'a': 0.6, 'e': 0.023656443200018997}",20,16,7.357286941279765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.6, 'e': 0.023490848097618863}",20,6,24.06788428658931,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.6, 'e': 0.02332641216093553}",25,15,20.488717642330815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.6, 'e': 0.023163127275808982}",25,5,33.776069510483616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.6, 'e': 0.02300098538487832}",25,7,-9.384788653990993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
539,False,"{'a': 0.6, 'e': 0.022839978487184172}",25,0,40.68640741614034,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
540,False,"{'a': 0.6, 'e': 0.02268009863777388}",20,15,5.121523584999368,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.6, 'e': 0.022521337947309462}",20,0,35.1490982562444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.6, 'e': 0.0223636885816783}",30,7,43.0277943896012,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.6, 'e': 0.022207142761606548}",30,16,23.12440303004395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.6, 'e': 0.022051692762275303}",30,15,22.929972907224865,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.6, 'e': 0.021897330912939376}",25,12,27.78966349149735,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.6, 'e': 0.0217440495965488}",20,0,27.984770924975674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
547,False,"{'a': 0.6, 'e': 0.02159184124937296}",20,7,25.909732560590456,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.6, 'e': 0.02144069836062735}",20,10,20.535060342611466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.6, 'e': 0.021290613472102957}",25,13,21.111888440405664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.6, 'e': 0.021141579177798235}",25,15,20.659523881498316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.6, 'e': 0.020993588123553647}",20,16,8.628369061112073,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.6, 'e': 0.02084663300668877}",20,5,25.55381477096047,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.6, 'e': 0.02070070657564195}",25,3,41.07359996597788,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
