trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.3, 'e': 0.2745754620843767}",25,11,16.63317130505974,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.3, 'e': 0.2726534338497861}",25,12,0.703054754655454,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.3, 'e': 0.2707448598128376}",25,9,27.47864883717212,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.3, 'e': 0.2688496457941477}",20,0,-2.38557242120124,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
189,False,"{'a': 0.3, 'e': 0.2669676982735887}",20,0,-111.6325957717775,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
190,False,"{'a': 0.3, 'e': 0.26509892438567356}",20,0,-18.12571077553722,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.3, 'e': 0.26324323191497384}",30,18,20.722529430310953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.3, 'e': 0.26140052929156904}",20,3,-10.726265379266732,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
193,False,"{'a': 0.3, 'e': 0.25957072558652805}",25,13,6.235981963786814,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.3, 'e': 0.25775373050742234}",20,10,15.80943864304379,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.3, 'e': 0.2559494543938704}",20,13,12.441484779960291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.3, 'e': 0.2541578082131133}",35,15,-39.68491475346192,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
197,False,"{'a': 0.3, 'e': 0.2523787035556215}",20,3,30.772461745396406,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.3, 'e': 0.25061205263073216}",20,10,-7.375439359392272,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.3, 'e': 0.248857768262317}",30,12,-44.77147700411549,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
200,False,"{'a': 0.3, 'e': 0.24711576388448078}",25,6,12.982470221901862,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.3, 'e': 0.24538595353728943}",20,0,30.750130253304643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
202,False,"{'a': 0.3, 'e': 0.2436682518625284}",20,13,-5.991739593693437,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.3, 'e': 0.2419625740994907}",20,16,7.172850874857756,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.3, 'e': 0.24026883608079427}",25,0,-5.6419302921772845,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
205,False,"{'a': 0.3, 'e': 0.2385869542282287}",20,6,7.546145700229743,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.3, 'e': 0.2369168455486311}",25,14,21.794882284427274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.3, 'e': 0.23525842762979068}",25,13,18.200172292296394,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.3, 'e': 0.23361161863638213}",20,0,-61.2395913367037,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
209,False,"{'a': 0.3, 'e': 0.23197633730592745}",30,12,-22.859587226466438,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
210,False,"{'a': 0.3, 'e': 0.230352502944786}",20,12,16.46021566302217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.3, 'e': 0.22874003542417248}",25,19,9.206624790628391,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.3, 'e': 0.22713885517620327}",25,9,-0.9338331950530296,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.3, 'e': 0.22554888318996982}",20,5,-81.61851246377415,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
214,False,"{'a': 0.3, 'e': 0.22397004100764004}",20,15,9.240243880067727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.3, 'e': 0.22240225072058656}",35,16,32.60571902741697,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.3, 'e': 0.22084543496554246}",25,13,-6.2019546355823625,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
217,False,"{'a': 0.3, 'e': 0.21929951692078367}",20,0,-26.22005164681574,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
218,False,"{'a': 0.3, 'e': 0.21776442030233817}",20,6,-1.28690688568576,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
219,False,"{'a': 0.3, 'e': 0.2162400693602218}",20,0,31.27510427356158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.3, 'e': 0.21472638887470025}",20,11,17.652699882243287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.3, 'e': 0.21322330415257734}",20,6,-31.755726160383716,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
222,False,"{'a': 0.3, 'e': 0.2117307410235093}",20,6,14.391011926946376,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.3, 'e': 0.21024862583634474}",30,21,14.028332873413987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.3, 'e': 0.20877688545549034}",20,6,22.131260086121337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.3, 'e': 0.2073154472573019}",25,15,18.694956840907793,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.3, 'e': 0.2058642391265008}",25,18,0.25364165865871025,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.3, 'e': 0.20442318945261526}",20,6,-1.3695161763528978,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.3, 'e': 0.20299222712644696}",20,14,12.709295071229892,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.3, 'e': 0.20157128153656184}",20,14,-0.5649876790003607,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.3, 'e': 0.2001602825658059}",30,15,27.28484729520572,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.3, 'e': 0.19875916058784526}",35,18,17.666426903194242,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.3, 'e': 0.19736784646373035}",25,7,8.528207460808646,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.3, 'e': 0.19598627153848422}",20,3,-21.46780469281721,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
234,False,"{'a': 0.3, 'e': 0.19461436763771484}",20,10,20.43782239269955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.3, 'e': 0.19325206706425083}",25,3,21.42543147181433,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.3, 'e': 0.19189930259480106}",20,15,10.357422735129962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.3, 'e': 0.19055600747663745}",20,0,-19.943901291488686,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
238,False,"{'a': 0.3, 'e': 0.189222115424301}",25,18,1.0322926535567096,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.3, 'e': 0.1878975606163309}",30,17,-29.02067546529082,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
240,False,"{'a': 0.3, 'e': 0.18658227769201657}",30,18,18.368380851516388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.3, 'e': 0.18527620174817244}",20,13,13.598897747136757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.3, 'e': 0.18397926833593525}",25,16,17.57165219315165,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.3, 'e': 0.1826914134575837}",25,2,29.72010281405001,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.3, 'e': 0.1814125735633806}",20,8,16.29317693877103,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.3, 'e': 0.18014268554843696}",30,12,-15.940371374170757,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
246,False,"{'a': 0.3, 'e': 0.1788816867495979}",20,4,16.596164687364116,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.3, 'e': 0.17762951494235069}",30,22,11.653947392868918,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.3, 'e': 0.17638610833775425}",20,16,8.60270029451653,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.3, 'e': 0.17515140557938996}",25,2,16.97515876788463,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.3, 'e': 0.17392534574033422}",25,0,-28.91214551605464,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
251,False,"{'a': 0.3, 'e': 0.1727078683201519}",35,17,27.470095742281668,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.3, 'e': 0.17149891324191083}",25,15,17.047792717772417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.3, 'e': 0.17029842084921745}",25,5,27.03424147556737,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.3, 'e': 0.16910633190327293}",20,16,7.547554479179344,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.3, 'e': 0.16792258757995002}",20,6,-8.523266773738001,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
256,False,"{'a': 0.3, 'e': 0.16674712946689035}",30,9,-90.4347227754259,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 3}",1
257,False,"{'a': 0.3, 'e': 0.16557989956062213}",20,0,16.533947768970684,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
258,False,"{'a': 0.3, 'e': 0.16442084026369777}",20,14,-1.145879650998844,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.3, 'e': 0.16326989438185188}",20,0,27.33249960787082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
260,False,"{'a': 0.3, 'e': 0.16212700512117892}",20,10,16.382549947625016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.3, 'e': 0.16099211608533068}",25,17,3.6767006116478163,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.3, 'e': 0.15986517127273336}",30,18,2.8290915332181794,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
263,False,"{'a': 0.3, 'e': 0.15874611507382422}",20,11,7.244548694062198,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.3, 'e': 0.15763489226830746}",20,14,11.19680155216118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.3, 'e': 0.1565314480224293}",25,18,14.780200142884967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.3, 'e': 0.1554357278862723}",20,13,11.132039591997412,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.3, 'e': 0.1543476777910684}",25,16,18.558937372547472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.3, 'e': 0.15326724404653091}",35,19,-3.247653629302229,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
269,False,"{'a': 0.3, 'e': 0.15219437333820518}",30,13,22.430950035802127,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.3, 'e': 0.15112901272483775}",30,21,20.802546708333516,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.3, 'e': 0.1500711096357639}",30,2,16.57339753119646,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
272,False,"{'a': 0.3, 'e': 0.14902061186831353}",25,0,-5.705278734447509,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
273,False,"{'a': 0.3, 'e': 0.14797746758523533}",25,11,-17.24597186098921,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.3, 'e': 0.1469416253121387}",20,0,18.796650217507548,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
275,False,"{'a': 0.3, 'e': 0.14591303393495372}",20,7,1.9017610974931163,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.3, 'e': 0.14489164269740903}",20,14,-11.352528222099483,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
277,False,"{'a': 0.3, 'e': 0.14387740119852718}",20,0,16.344700873772382,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.3, 'e': 0.14287025939013748}",20,0,2.740223491551952,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
279,False,"{'a': 0.3, 'e': 0.1418701675744065}",25,8,-4.257328608285839,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
280,False,"{'a': 0.3, 'e': 0.1408770764013857}",30,13,9.80614177406436,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
281,False,"{'a': 0.3, 'e': 0.13989093686657597}",25,11,5.558994849458574,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.3, 'e': 0.13891170030850994}",20,12,17.154054481818473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.3, 'e': 0.13793931840635038}",20,9,20.67601340428857,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.3, 'e': 0.13697374317750594}",25,17,-71.83169507006389,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
285,False,"{'a': 0.3, 'e': 0.13601492697526338}",20,14,9.898754626858018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.3, 'e': 0.13506282248643653}",25,12,-3.2462232686941945,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
287,False,"{'a': 0.3, 'e': 0.13411738272903148}",25,17,8.517893205680672,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.3, 'e': 0.13317856104992826}",30,7,-30.251017463536673,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
289,False,"{'a': 0.3, 'e': 0.13224631112257876}",20,12,16.343203375312882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.3, 'e': 0.1313205869447207}",25,11,4.805643707684203,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
291,False,"{'a': 0.3, 'e': 0.13040134283610766}",25,20,8.724819157438395,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.3, 'e': 0.1294885334362549}",20,3,26.501811458373524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.3, 'e': 0.12858211370220113}",20,13,12.450752054206202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.3, 'e': 0.1276820389062857}",20,11,16.90030672096146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.3, 'e': 0.12678826463394172}",20,15,-12.179813581049594,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
296,False,"{'a': 0.3, 'e': 0.12590074678150412}",35,15,23.297934511522865,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.3, 'e': 0.12501944155403358}",25,3,-15.946074860681856,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
298,False,"{'a': 0.3, 'e': 0.12414430546315536}",25,11,-2.3876550906374305,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
299,False,"{'a': 0.3, 'e': 0.12327529532491327}",25,14,-22.310306743825365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
300,False,"{'a': 0.3, 'e': 0.12241236825763888}",20,12,13.146192810474329,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.3, 'e': 0.1215554816798354}",20,2,-38.109644335622,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
302,False,"{'a': 0.3, 'e': 0.12070459330807655}",20,3,4.460438109671768,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.3, 'e': 0.11985966115492001}",30,1,5.308730868034205,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
304,False,"{'a': 0.3, 'e': 0.11902064352683557}",20,0,25.205344739719234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
305,False,"{'a': 0.3, 'e': 0.11818749902214773}",20,16,8.727493637580356,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.3, 'e': 0.11736018652899269}",35,17,32.29938260906026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.3, 'e': 0.11653866522328973}",20,6,21.889219270068647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.3, 'e': 0.11572289456672671}",30,13,-11.216534226063388,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
309,False,"{'a': 0.3, 'e': 0.11491283430475963}",20,12,4.060425476801866,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.3, 'e': 0.1141084444646263}",30,17,8.388504545523293,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.3, 'e': 0.11330968535337392}",20,8,-24.926489320078517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
312,False,"{'a': 0.3, 'e': 0.1125165175559003}",20,8,16.528347702119124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.3, 'e': 0.111728901933009}",30,9,23.0770552234773,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.3, 'e': 0.11094679961947794}",25,15,18.930118219395347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.3, 'e': 0.11017017202214159}",35,23,22.84805673530867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.3, 'e': 0.1093989808179866}",20,7,24.03884899412303,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.3, 'e': 0.10863318795226069}",30,20,15.531141696894773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.3, 'e': 0.10787275563659486}",20,0,-6.144476472121025,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
319,False,"{'a': 0.3, 'e': 0.1071176463471387}",25,11,5.2480449664641196,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
320,False,"{'a': 0.3, 'e': 0.10636782282270872}",20,15,10.906665700224618,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.3, 'e': 0.10562324806294976}",20,2,27.46386668038705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.3, 'e': 0.10488388532650912}",20,8,7.581556476652274,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.3, 'e': 0.10414969812922355}",25,20,10.25457463778545,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.3, 'e': 0.10342065024231899}",20,9,-34.17261928034449,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
325,False,"{'a': 0.3, 'e': 0.10269670569062275}",20,7,20.67086377317969,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.3, 'e': 0.1019778287507884}",25,0,21.339648287596802,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
327,False,"{'a': 0.3, 'e': 0.10126398394953287}",35,20,27.156624823481895,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.3, 'e': 0.10055513606188614}",25,17,14.331687825155342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.3, 'e': 0.09985125010945294}",25,19,13.040026794744612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.3, 'e': 0.09915229135868676}",20,9,8.424487459653461,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.3, 'e': 0.09845822531917596}",20,10,14.07437409356605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.3, 'e': 0.09776901774194173}",20,14,12.223754354691941,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.3, 'e': 0.09708463461774813}",25,4,38.63085334160482,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.3, 'e': 0.0964050421754239}",25,18,15.393747964388082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.3, 'e': 0.09573020688019593}",25,19,10.435651677860331,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.3, 'e': 0.09506009543203456}",20,0,25.70903924378943,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.3, 'e': 0.09439467476401031}",30,20,7.709208000895019,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.3, 'e': 0.09373391204066224}",25,0,28.00515799933589,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
339,False,"{'a': 0.3, 'e': 0.09307777465637761}",20,14,13.133051077865712,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.3, 'e': 0.09242623023378296}",25,6,10.617379241197108,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.3, 'e': 0.09177924662214648}",20,1,-2.247689656496517,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
342,False,"{'a': 0.3, 'e': 0.09113679189579145}",25,13,21.38034214079839,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.3, 'e': 0.09049883435252092}",20,9,5.3215553900495305,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.3, 'e': 0.08986534251205326}",30,11,-9.179003879544775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
345,False,"{'a': 0.3, 'e': 0.08923628511446889}",20,2,14.682385145244597,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.3, 'e': 0.08861163111866761}",25,13,23.994379586195443,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.3, 'e': 0.08799134970083694}",20,16,8.054822851943856,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.3, 'e': 0.08737541025293108}",25,15,19.187606128406717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.3, 'e': 0.08676378238116056}",20,9,10.507517442350746,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.3, 'e': 0.08615643590449244}",20,8,21.08506116404476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.3, 'e': 0.08555334085316099}",25,5,36.301304647731854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.3, 'e': 0.08495446746718886}",25,14,17.82014528330647,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.3, 'e': 0.08435978619491853}",25,14,19.270977490030035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.3, 'e': 0.08376926769155411}",20,4,27.262914621586823,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.3, 'e': 0.08318288281771323}",30,22,15.397722447472573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.3, 'e': 0.08260060263798924}",20,7,11.331442207830438,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.3, 'e': 0.08202239841952332}",25,19,8.70591362530893,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.3, 'e': 0.08144824163058664}",20,0,-22.389371412210355,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
359,False,"{'a': 0.3, 'e': 0.08087810393917254}",25,10,25.993389170010083,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.3, 'e': 0.08031195721159833}",25,20,10.356419937325281,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.3, 'e': 0.07974977351111714}",25,0,23.373477443925292,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
362,False,"{'a': 0.3, 'e': 0.07919152509653932}",30,8,-4.745740801098667,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
363,False,"{'a': 0.3, 'e': 0.07863718442086355}",20,11,14.222266739647592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.3, 'e': 0.0780867241299175}",20,15,6.889130800469806,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.3, 'e': 0.07754011706100808}",25,16,15.464761643769112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.3, 'e': 0.07699733624158102}",20,11,14.519959669576373,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.3, 'e': 0.07645835488788995}",30,16,23.855268332284247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.3, 'e': 0.07592314640367473}",20,13,13.940956937595672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.3, 'e': 0.075391684378849}",20,13,12.97198614198592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
